아파트명,전용면적(㎡),서울시_가계대출,층,건축년도,구,동,도로명,세대별주차대수,좌표X,좌표Y,top_apt,국민평수,1번째_가까운_역_이름,1번째_가까운_역_호선,1번째_가까운_역_거리,5분이하_역_개수,5분초과_10분이하_역_개수,kb부동산지수,target
래미안장안2차,81.05,406315.8,8,2007,동대문구,장안동,장안벚꽃로 167,1.1590145576707727,127.075415,37.5739723,0,1,용마산,7호선,997.577945233906,0,0,46.0,106120.16666666669
래미안장안2차,64.85,406315.8,12,2007,동대문구,장안동,장안벚꽃로 167,1.1590145576707727,127.075415,37.5739723,0,1,용마산,7호선,997.577945233906,0,0,46.0,92478.0
래미안장안2차,64.85,406315.8,14,2007,동대문구,장안동,장안벚꽃로 167,1.1590145576707727,127.075415,37.5739723,0,1,용마산,7호선,997.577945233906,0,0,46.0,92409.0
래미안장안2차,81.05,407049.7,24,2007,동대문구,장안동,장안벚꽃로 167,1.1590145576707727,127.075415,37.5739723,0,1,용마산,7호선,997.577945233906,0,0,41.4,102642.0
장안삼성쉐르빌,122.58,406315.8,8,2002,동대문구,장안동,장한로 119,2.4173228346456694,127.0698849,37.571665,0,0,장한평,5호선,1227.9181996268912,0,0,46.0,91249.5
장안현대,95.44,404538.4,5,1984,동대문구,장안동,한천로 224,0.7675438596491229,127.0691047,37.5808955,0,0,회기,중앙선,1391.9979553892222,0,0,38.0,77629.5
장안현대홈타운,112.78,404538.4,18,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,0,중곡,7호선,952.9163096803804,0,0,38.0,103943.7
장안현대홈타운,84.87,404538.4,12,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,38.0,89238.5
장안현대홈타운,59.61,404538.4,8,2003,동대문구,장안동,장한로18길 82-14,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,38.0,76457.5
장안현대홈타운,59.54,404538.4,15,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,38.0,77184.0
장안현대홈타운,58.42,404538.4,14,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,38.0,80802.4
장안현대홈타운,59.54,406315.8,21,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,46.0,88752.0
장안현대홈타운,58.42,406315.8,3,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,46.0,84558.25
장안현대홈타운,84.87,406315.8,2,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,46.0,94016.5
장안현대홈타운,84.87,406315.8,11,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,46.0,97738.5
장안현대홈타운,84.87,406315.8,3,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,46.0,94571.5
장안현대홈타운,84.87,406315.8,6,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,46.0,95965.0
장안현대홈타운,84.87,407049.7,1,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,41.4,86047.5
장안현대홈타운,84.87,407049.7,9,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,41.4,89349.5
장안현대홈타운,84.87,407049.7,1,2003,동대문구,장안동,장안벚꽃로 107,1.337763519706691,127.0746361,37.569734,0,1,중곡,7호선,952.9163096803804,0,0,41.4,86047.5
래미안아름숲,84.92,404538.4,15,2012,동대문구,전농동,전농로16길 51,1.372739916550765,127.0610871,37.5809798,0,1,회기,중앙선,992.2207213715378,0,0,38.0,101035.0
래미안아름숲,84.91,406315.8,14,2012,동대문구,전농동,전농로16길 51,1.372739916550765,127.0610871,37.5809798,0,1,회기,중앙선,992.2207213715378,0,0,46.0,106795.0
래미안아름숲,84.92,407049.7,2,2012,동대문구,전농동,전농로16길 51,1.372739916550765,127.0610871,37.5809798,0,1,회기,중앙선,992.2207213715378,0,0,41.4,104672.0
래미안크레시티,121.98,404538.4,18,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,0,청량리(서울시립대입구),경원선,539.4021732911689,0,1,38.0,153050.0
래미안크레시티,59.99,404538.4,13,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,1,청량리(서울시립대입구),경원선,539.4021732911689,0,1,38.0,120197.0
래미안크레시티,121.93,404538.4,4,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,0,청량리(서울시립대입구),경원선,539.4021732911689,0,1,38.0,145209.5
래미안크레시티,121.98,404538.4,12,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,0,청량리(서울시립대입구),경원선,539.4021732911689,0,1,38.0,153350.0
래미안크레시티,59.99,404538.4,15,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,1,청량리(서울시립대입구),경원선,539.4021732911689,0,1,38.0,120280.0
래미안크레시티,59.99,404538.4,1,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,1,청량리(서울시립대입구),경원선,539.4021732911689,0,1,38.0,114353.35333333332
래미안크레시티,59.99,404538.4,7,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,1,청량리(서울시립대입구),경원선,539.4021732911689,0,1,38.0,119713.0
래미안크레시티,121.95,406315.8,5,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,0,청량리(서울시립대입구),경원선,539.4021732911689,0,1,46.0,155667.5
래미안크레시티,84.96,406315.8,6,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,1,청량리(서울시립대입구),경원선,539.4021732911689,0,1,46.0,151609.16666666666
래미안크레시티,59.99,406315.8,8,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,1,청량리(서울시립대입구),경원선,539.4021732911689,0,1,46.0,126065.0
래미안크레시티,84.96,406315.8,7,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,1,청량리(서울시립대입구),경원선,539.4021732911689,0,1,46.0,151414.56666666665
래미안크레시티,121.93,406315.8,5,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,0,청량리(서울시립대입구),경원선,539.4021732911689,0,1,46.0,154592.5
래미안크레시티,59.99,407049.7,8,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,1,청량리(서울시립대입구),경원선,539.4021732911689,0,1,41.4,120582.0
래미안크레시티,121.95,407049.7,16,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,0,청량리(서울시립대입구),경원선,539.4021732911689,0,1,41.4,154598.0
래미안크레시티,84.96,407049.7,13,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,1,청량리(서울시립대입구),경원선,539.4021732911689,0,1,41.4,147195.9
래미안크레시티,59.99,407049.7,5,2014,동대문구,전농동,사가정로 65,1.1981643721318314,127.0506834,37.5762909,0,1,청량리(서울시립대입구),경원선,539.4021732911689,0,1,41.4,119395.0
전농SK,59.34,404538.4,8,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,38.0,71476.33333333334
전농SK,59.34,404538.4,8,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,38.0,71476.33333333334
전농SK,59.34,404538.4,8,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,38.0,71476.33333333334
전농SK,59.34,404538.4,12,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,38.0,72861.0
전농SK,84.95,404538.4,15,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,38.0,87352.3
전농SK,59.34,404538.4,25,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,38.0,72895.0
전농SK,59.34,404538.4,25,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,38.0,72895.0
전농SK,59.34,404538.4,25,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,38.0,72895.0
전농SK,59.34,404538.4,2,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,38.0,69978.33333333334
전농SK,59.34,406315.8,6,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,46.0,75384.0
전농SK,59.34,406315.8,3,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,46.0,74481.0
전농SK,59.34,406315.8,4,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,46.0,74916.0
전농SK,59.34,406315.8,9,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,46.0,75574.0
전농SK,59.34,406315.8,9,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,46.0,75574.0
전농SK,84.95,407049.7,1,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,1,답십리,5호선,1296.8048782688468,0,0,41.4,89413.33333333334
전농SK,114.3,407049.7,15,2000,동대문구,전농동,사가정로 148,1.0502732240437158,127.0604664,37.5766546,0,0,답십리,5호선,1296.8048782688468,0,0,41.4,102299.2
전농동신성미소지움,112.874,404538.4,16,2005,동대문구,전농동,서울시립대로 75,1.1584415584415584,127.0485706,37.5783108,0,0,청량리(서울시립대입구),경원선,273.2698322556441,1,1,38.0,112864.0
전농동신성미소지움,55.371,406315.8,7,2005,동대문구,전농동,서울시립대로 75,1.1584415584415584,127.0485706,37.5783108,0,1,청량리(서울시립대입구),경원선,273.2698322556441,1,1,46.0,86860.0
전농동신성미소지움,55.371,406315.8,17,2005,동대문구,전농동,서울시립대로 75,1.1584415584415584,127.0485706,37.5783108,0,1,청량리(서울시립대입구),경원선,273.2698322556441,1,1,46.0,87105.5
전농동신성미소지움,80.325,406315.8,8,2005,동대문구,전농동,서울시립대로 75,1.1584415584415584,127.0485706,37.5783108,0,1,청량리(서울시립대입구),경원선,273.2698322556441,1,1,46.0,103672.0
전농동신성미소지움,55.371,406315.8,11,2005,동대문구,전농동,서울시립대로 75,1.1584415584415584,127.0485706,37.5783108,0,1,청량리(서울시립대입구),경원선,273.2698322556441,1,1,46.0,87239.5
전농동신성미소지움,80.325,406315.8,8,2005,동대문구,전농동,서울시립대로 75,1.1584415584415584,127.0485706,37.5783108,0,1,청량리(서울시립대입구),경원선,273.2698322556441,1,1,46.0,103672.0
전농동신성미소지움,112.874,406315.8,13,2005,동대문구,전농동,서울시립대로 75,1.1584415584415584,127.0485706,37.5783108,0,0,청량리(서울시립대입구),경원선,273.2698322556441,1,1,46.0,119811.33333333334
전농동신성미소지움,55.371,407049.7,6,2005,동대문구,전농동,서울시립대로 75,1.1584415584415584,127.0485706,37.5783108,0,1,청량리(서울시립대입구),경원선,273.2698322556441,1,1,41.4,83773.0
전농동신성미소지움,80.325,407049.7,17,2005,동대문구,전농동,서울시립대로 75,1.1584415584415584,127.0485706,37.5783108,0,1,청량리(서울시립대입구),경원선,273.2698322556441,1,1,41.4,101250.0
전농우성,59.78,404538.4,6,1992,동대문구,전농동,사가정로 191,0.6239870340356564,127.0649719,37.5772806,0,1,회기,중앙선,1502.671646690907,0,0,38.0,61401.1
전농우성,84.84,404538.4,7,1992,동대문구,전농동,사가정로 190,0.6239870340356564,127.0649719,37.5772806,0,1,회기,중앙선,1502.671646690907,0,0,38.0,78112.0
전농우성,59.78,404538.4,14,1992,동대문구,전농동,사가정로 190,0.6239870340356564,127.0649719,37.5772806,0,1,회기,중앙선,1502.671646690907,0,0,38.0,62698.2
전농우성,59.78,407049.7,4,1992,동대문구,전농동,사가정로 191,0.6239870340356564,127.0649719,37.5772806,0,1,회기,중앙선,1502.671646690907,0,0,41.4,63964.6
전농우성,59.78,407049.7,1,1992,동대문구,전농동,사가정로 190,0.6239870340356564,127.0649719,37.5772806,0,1,회기,중앙선,1502.671646690907,0,0,41.4,63994.6
전농우성,115.56,407049.7,8,1992,동대문구,전농동,사가정로 190,0.6239870340356564,127.0649719,37.5772806,0,0,회기,중앙선,1502.671646690907,0,0,41.4,91871.5
회기힐스테이트,84.99,406315.8,11,2011,동대문구,회기동,회기로26길 15,1.3526315789473684,127.0536944,37.5900794,0,1,회기,중앙선,349.4811797098392,0,1,46.0,102582.0
회기힐스테이트,120.31,407049.7,2,2011,동대문구,회기동,회기로26길 15,1.3526315789473684,127.0536944,37.5900794,0,0,회기,중앙선,349.4811797098392,0,1,41.4,116776.0
방학지음재힐스,14.86,406315.8,10,2018,도봉구,방학동,도봉로150다길 28,0.5454545454545454,127.0448579,37.6673078,0,1,방학,경원선,55.87064585458581,1,0,46.0,14818.5
창동주공18단지,45.77,404538.4,14,1988,도봉구,창동,노해로70길 119,0.6967032967032967,127.0511444,37.646791,0,1,녹천,경원선,221.7717930574772,1,0,38.0,59645.4
창동주공18단지,45.9,404538.4,12,1988,도봉구,창동,노해로70길 119,0.6967032967032967,127.0511444,37.646791,0,1,녹천,경원선,221.7717930574772,1,0,38.0,56898.4
창동주공18단지,45.77,404538.4,12,1988,도봉구,창동,노해로70길 119,0.6967032967032967,127.0511444,37.646791,0,1,녹천,경원선,221.7717930574772,1,0,38.0,57876.4
창동주공18단지,45.9,406315.8,10,1988,도봉구,창동,노해로70길 119,0.6967032967032967,127.0511444,37.646791,0,1,녹천,경원선,221.7717930574772,1,0,46.0,59034.0
창동주공18단지,32.34,406315.8,4,1988,도봉구,창동,노해로70길 119,0.6967032967032967,127.0511444,37.646791,0,1,녹천,경원선,221.7717930574772,1,0,46.0,49505.0
창동주공18단지,45.9,406315.8,6,1988,도봉구,창동,노해로70길 119,0.6967032967032967,127.0511444,37.646791,0,1,녹천,경원선,221.7717930574772,1,0,46.0,58801.5
창동주공18단지,45.9,406315.8,15,1988,도봉구,창동,노해로70길 119,0.6967032967032967,127.0511444,37.646791,0,1,녹천,경원선,221.7717930574772,1,0,46.0,58011.9
창동주공18단지,45.77,406315.8,13,1988,도봉구,창동,노해로70길 119,0.6967032967032967,127.0511444,37.646791,0,1,녹천,경원선,221.7717930574772,1,0,46.0,58875.9
창동주공18단지,45.9,407049.7,2,1988,도봉구,창동,노해로70길 119,0.6967032967032967,127.0511444,37.646791,0,1,녹천,경원선,221.7717930574772,1,0,41.4,57488.5
래미안미드카운티,84.97,404538.4,20,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,38.0,146421.3
래미안미드카운티,84.99,404538.4,4,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,38.0,142802.53333333333
래미안미드카운티,84.99,404538.4,4,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,38.0,142802.53333333333
래미안미드카운티,75.01,404538.4,3,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,38.0,119289.5
래미안미드카운티,84.99,404538.4,19,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,38.0,146801.9
래미안미드카운티,84.97,406315.8,14,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,46.0,154490.4
래미안미드카운티,59.98,406315.8,3,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,46.0,118287.83333333331
래미안미드카운티,59.98,406315.8,7,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,46.0,119959.0
래미안미드카운티,84.99,406315.8,2,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,46.0,150275.6
래미안미드카운티,59.98,406315.8,7,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,46.0,119959.0
래미안미드카운티,84.99,406315.8,21,2019,동대문구,답십리동,답십리로 141,1.1853320118929633,127.056261,37.5745222,0,1,답십리,5호선,919.643956499896,0,0,46.0,155342.4
청계한신휴플러스,73.96,404538.4,11,2010,동대문구,답십리동,서울시립대로 14,1.2096551724137932,127.045995,37.5723824,0,1,신답,2호선,263.9613482885695,1,0,38.0,112197.83333333334
청계한신휴플러스,73.96,404538.4,17,2010,동대문구,답십리동,서울시립대로 14,1.2096551724137932,127.045995,37.5723824,0,1,신답,2호선,263.9613482885695,1,0,38.0,112154.83333333334
청계한신휴플러스,84.73,404538.4,4,2010,동대문구,답십리동,서울시립대로 14,1.2096551724137932,127.045995,37.5723824,0,1,신답,2호선,263.9613482885695,1,0,38.0,113834.33333333334
청계한신휴플러스,84.73,407049.7,23,2010,동대문구,답십리동,서울시립대로 14,1.2096551724137932,127.045995,37.5723824,0,1,신답,2호선,263.9613482885695,1,0,41.4,116330.83333333334
한신,84.94,404538.4,1,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,58047.66666666666
한신,84.94,404538.4,7,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,61754.21666666667
한신,84.94,404538.4,5,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,58645.33333333334
한신,84.94,404538.4,8,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,62866.38333333333
한신,84.94,404538.4,14,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,63355.0
한신,84.94,404538.4,1,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,58047.66666666666
한신,84.94,404538.4,16,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,62902.0
한신,84.94,404538.4,13,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,63332.0
한신,84.94,404538.4,13,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,63332.0
한신,84.94,404538.4,10,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,62904.86666666667
한신,84.94,404538.4,14,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,38.0,63355.0
한신,84.94,406315.8,14,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,46.0,66321.0
한신,84.94,406315.8,17,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,46.0,66367.0
한신,84.94,406315.8,2,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,46.0,61370.33333333334
한신,84.94,406315.8,1,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,46.0,61090.0
한신,84.94,406315.8,9,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,46.0,65927.75
한신,84.94,406315.8,8,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,46.0,66049.6
한신,84.94,406315.8,2,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,46.0,61370.33333333334
한신,84.94,407049.7,17,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,41.4,63086.8
한신,84.94,407049.7,15,1995,도봉구,도봉동,마들로 859-19,0.9193427931292009,127.0480503,37.6857553,0,1,도봉산,7호선,410.6363697193881,0,2,41.4,62956.0
거성학마을,84.93,404538.4,5,1994,도봉구,방학동,도당로 116,0.9048991354466859,127.0396369,37.6665384,0,1,방학,경원선,421.9265334673144,0,1,38.0,59021.0
동양크레오,84.9696,406315.8,6,2004,도봉구,방학동,시루봉로 166,1.1367924528301887,127.0302959,37.6644495,0,1,방학,경원선,1276.2630884138314,0,0,46.0,68187.5
방학동삼성래미안1,118.381,406315.8,11,2002,도봉구,방학동,마들로 646,1.6981757877280266,127.0473414,37.666955,0,0,방학,경원선,276.86599118733204,1,0,46.0,103716.4
방학동삼성래미안2,84.937,406315.8,10,2002,도봉구,방학동,도봉로150길 42,1.1388888888888888,127.0458277,37.6650791,0,1,방학,경원선,302.2753981965879,1,0,46.0,80206.0
벽산,59.581,406315.8,3,1998,도봉구,방학동,시루봉로5길 48,0.7327044025157232,127.0252708,37.6588206,0,1,솔밭공원,우이신설선,1100.8122467106464,0,0,46.0,47095.5
벽산,59.581,407049.7,12,1998,도봉구,방학동,시루봉로5길 48,0.7327044025157232,127.0252708,37.6588206,0,1,솔밭공원,우이신설선,1100.8122467106464,0,0,41.4,48087.0
부영팰리스,66.09,406315.8,5,2002,도봉구,방학동,방학로6길 20-6,-999.0,127.0374425,37.6640029,0,1,방학,경원선,716.2005373489937,0,0,46.0,33879.66
삼익세라믹,58.77,404538.4,6,1988,도봉구,방학동,도당로 37,-999.0,127.0340669,37.6611543,0,1,방학,경원선,1142.5478277535624,0,0,38.0,39498.0
삼익세라믹,74.105,404538.4,4,1988,도봉구,방학동,도당로 37,-999.0,127.0340669,37.6611543,0,1,방학,경원선,1142.5478277535624,0,0,38.0,51208.39333333333
삼익세라믹,42.93,406315.8,14,1988,도봉구,방학동,도당로 37,-999.0,127.0340669,37.6611543,0,1,방학,경원선,1142.5478277535624,0,0,46.0,33360.8
삼익세라믹,58.77,406315.8,2,1988,도봉구,방학동,도당로 37,-999.0,127.0340669,37.6611543,0,1,방학,경원선,1142.5478277535624,0,0,46.0,43831.0
삼익세라믹,58.77,406315.8,2,1988,도봉구,방학동,도당로 37,-999.0,127.0340669,37.6611543,0,1,방학,경원선,1142.5478277535624,0,0,46.0,43831.0
성원105동,114.29,404538.4,9,1998,도봉구,방학동,방학로7길 30,-999.0,127.0361314,37.6612273,0,0,방학,경원선,1000.2687615608088,0,0,38.0,68609.0
성원,84.54,404538.4,14,1996,도봉구,방학동,방학로7길 15,-999.0,127.0356742,37.6618155,0,1,방학,경원선,986.3208586310363,0,0,38.0,53609.0
성원,84.54,406315.8,2,1996,도봉구,방학동,방학로7길 16,-999.0,127.0356742,37.6618155,0,1,방학,경원선,986.3208586310363,0,0,46.0,53832.33333333334
성원,84.54,406315.8,2,1996,도봉구,방학동,방학로7길 16,-999.0,127.0356742,37.6618155,0,1,방학,경원선,986.3208586310363,0,0,46.0,53832.33333333334
신동아,70.62,404538.4,7,1986,도봉구,방학동,방학로 193,-999.0,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,38.0,49209.14666666667
신동아,43.35,404538.4,2,1986,도봉구,방학동,시루봉로 107,0.5433890817292522,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,38.0,37493.75
신동아,62.22,404538.4,7,1986,도봉구,방학동,시루봉로 107,0.5433890817292522,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,38.0,50389.0
신동아,62.22,404538.4,7,1986,도봉구,방학동,시루봉로 107,0.5433890817292522,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,38.0,50389.0
신동아,112.49,404538.4,15,1986,도봉구,방학동,시루봉로 107,0.5433890817292522,127.0266906,37.6608963,0,0,북한산우이,우이신설선,1251.176551399603,0,0,38.0,86014.0
신동아,43.35,404538.4,10,1986,도봉구,방학동,시루봉로 107,0.5433890817292522,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,38.0,38618.5
신동아,70.62,404538.4,9,1986,도봉구,방학동,방학로 193,-999.0,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,38.0,50404.24
신동아,53.16,404538.4,6,1986,도봉구,방학동,시루봉로 107,0.5433890817292522,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,38.0,39651.5
신동아,70.62,404538.4,4,1986,도봉구,방학동,방학로 193,-999.0,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,38.0,48881.56
신동아,62.22,404538.4,15,1986,도봉구,방학동,시루봉로 107,0.5433890817292522,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,38.0,50276.6
신동아,70.62,406315.8,4,1986,도봉구,방학동,방학로 193,-999.0,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,46.0,52049.98666666667
신동아,70.62,406315.8,4,1986,도봉구,방학동,방학로 193,-999.0,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,46.0,52049.98666666667
신동아,62.22,406315.8,15,1986,도봉구,방학동,시루봉로 107,0.5433890817292522,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,46.0,51667.1
신동아,51.27,406315.8,8,1986,도봉구,방학동,방학로 193,-999.0,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,46.0,44498.0
신동아,51.27,407049.7,9,1986,도봉구,방학동,방학로 193,-999.0,127.0266906,37.6608963,0,1,북한산우이,우이신설선,1251.176551399603,0,0,41.4,44209.0
